bedrooms,bathrooms,toilets,parking_space,title,town,state,price,price_raw,price_winsorized,log_price,total_rooms,total_wet_rooms,bathroom_bedroom_ratio,toilet_bedroom_ratio,parking_per_bedroom,has_parking,market_hub,price_band
3,3,4,4,Terraced Duplexes,Katampe,Abuja,75000000,75000000,75000000,18.132998684833918,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,3
4,4,5,2,Semi Detached Duplex,Lekki,Lagos,70000000,70000000,70000000,18.064005814299346,13,9,1,1.25,0.5,Has parking,Prime commercial hub,3
4,6,6,4,Semi Detached Duplex,Ikoyi,Lagos,240000000,240000000,240000000,19.29614948547293,16,12,1.5,1.5,1,Has parking,Prime commercial hub,5
4,5,5,4,Block Of Flats,Magodo,Lagos,30000000,30000000,30000000,17.216707972959764,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
3,3,3,4,Detached Bungalow,Mowe Ofada,Ogun,16000000,16000000,16000000,16.588099342704055,9,6,1,1,1.3333333333333333,Has parking,Major growth corridor,1
5,6,6,4,Detached Duplex,Lekki,Lagos,450000000,450000000,450000000,19.92475814295086,17,12,1.2,1.2,0.8,Has parking,Prime commercial hub,5
4,5,5,4,Terraced Duplexes,Lekki,Lagos,140000000,140000000,140000000,18.757152987716434,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
2,3,3,4,Block Of Flats,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,8,6,1.5,1.5,2,Has parking,Prime commercial hub,3
6,6,7,6,Detached Duplex,Ikeja,Lagos,450000000,450000000,450000000,19.92475814295086,19,13,1,1.1666666666666667,1,Has parking,Prime commercial hub,5
5,5,7,6,Detached Duplex,Ikoyi,Lagos,1150000000,1150000000,1150000000,20.863027780191135,17,12,1,1.4,1.2,Has parking,Prime commercial hub,5
4,4,5,2,Terraced Duplexes,Life Camp,Abuja,60000000,60000000,60000000,17.909855136853043,13,9,1,1.25,0.5,Has parking,Prime commercial hub,2
4,5,5,3,Detached Duplex,Lekki,Lagos,85000000,85000000,85000000,18.258161826219297,14,10,1.25,1.25,0.75,Has parking,Prime commercial hub,3
5,7,7,4,Detached Duplex,Wuye,Abuja,165000000,165000000,165000000,18.92145603792546,19,14,1.4,1.4,0.8,Has parking,Prime commercial hub,4
4,5,5,4,Detached Duplex,Lekki,Lagos,80000000,80000000,80000000,18.197537205138154,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
5,5,5,4,Detached Duplex,Kubwa,Abuja,60900000,60900000,60900000,17.924743749100486,15,10,1,1,0.8,Has parking,Prime commercial hub,3
4,4,5,2,Detached Duplex,Lekki,Lagos,70000000,70000000,70000000,18.064005814299346,13,9,1,1.25,0.5,Has parking,Prime commercial hub,3
4,4,5,3,Semi Detached Duplex,Lekki,Lagos,82000000,82000000,82000000,18.22222981742365,13,9,1,1.25,0.75,Has parking,Prime commercial hub,3
4,5,5,4,Detached Bungalow,Shomolu,Lagos,45000000,45000000,45000000,17.622173069956816,14,10,1.25,1.25,1,Has parking,Prime commercial hub,2
2,3,3,3,Block Of Flats,Lekki,Lagos,50000000,50000000,50000000,17.72753358339242,8,6,1.5,1.5,1.5,Has parking,Prime commercial hub,2
5,5,6,8,Detached Duplex,Lekki,Lagos,150000000,150000000,150000000,18.826145858727198,16,11,1,1.2,1.6,Has parking,Prime commercial hub,4
4,4,5,4,Semi Detached Duplex,Lekki,Anambara,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,1,Has parking,Emerging market,3
5,5,6,5,Detached Duplex,Ikeja,Lagos,130000000,130000000,130000000,18.683045016112164,16,11,1,1.2,1,Has parking,Prime commercial hub,4
5,5,5,4,Detached Duplex,Lekki,Lagos,190000000,190000000,190000000,19.06253463538792,15,10,1,1,0.8,Has parking,Prime commercial hub,4
4,4,5,4,Detached Duplex,Lekki,Lagos,125000000,125000000,125000000,18.643824303266577,13,9,1,1.25,1,Has parking,Prime commercial hub,4
5,5,6,5,Detached Duplex,Lekki,Lagos,350000000,350000000,350000000,19.673443715304877,16,11,1,1.2,1,Has parking,Prime commercial hub,5
5,5,6,6,Detached Duplex,Ikoyi,Lagos,850000000,850000000,850000000,20.560746908625106,16,11,1,1.2,1.2,Has parking,Prime commercial hub,5
4,4,5,1,Terraced Duplexes,Ogudu,Lagos,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,0.25,Has parking,Prime commercial hub,3
5,5,5,4,Detached Duplex,Ikeja,Lagos,250000000,250000000,250000000,19.33697147982652,15,10,1,1,0.8,Has parking,Prime commercial hub,5
5,5,5,4,Detached Duplex,Ikoyi,Lagos,400000000,400000000,400000000,19.806975107572256,15,10,1,1,0.8,Has parking,Prime commercial hub,5
3,3,3,4,Terraced Duplexes,Lekki,Lagos,31000000,31000000,31000000,17.249497794707484,9,6,1,1,1.3333333333333333,Has parking,Prime commercial hub,1
4,5,5,4,Detached Duplex,Lekki,Lagos,125000000,125000000,125000000,18.643824303266577,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
4,6,6,4,Detached Duplex,Ibadan,Oyo,75000000,75000000,75000000,18.132998684833918,16,12,1.5,1.5,1,Has parking,Major growth corridor,3
5,5,6,3,Terraced Duplexes,Ikoyi,Lagos,185000000,185000000,185000000,19.035866388448003,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
4,5,5,4,Terraced Duplexes,Lugbe District,Abuja,32000000,32000000,32000000,17.281246492014,14,10,1.25,1.25,1,Has parking,Prime commercial hub,1
5,5,6,4,Detached Duplex,Ikoyi,Lagos,550000000,550000000,550000000,20.125428838008972,16,11,1,1.2,0.8,Has parking,Prime commercial hub,5
5,6,6,4,Detached Duplex,Lekki,Lagos,150000000,150000000,150000000,18.826145858727198,17,12,1.2,1.2,0.8,Has parking,Prime commercial hub,4
4,4,5,2,Terraced Duplexes,Lekki,Lagos,160000000,160000000,160000000,18.8906843794481,13,9,1,1.25,0.5,Has parking,Prime commercial hub,4
4,4,5,2,Terraced Duplexes,Lekki,Lagos,90000000,90000000,90000000,18.31532023940565,13,9,1,1.25,0.5,Has parking,Prime commercial hub,3
5,5,5,4,Detached Duplex,Ikeja,Lagos,165000000,165000000,165000000,18.92145603792546,15,10,1,1,0.8,Has parking,Prime commercial hub,4
1,1,1,4,Block Of Flats,Ibadan,Oyo,35000000,35000000,35000000,17.370858648025116,3,2,1,1,4,Has parking,Major growth corridor,2
4,5,5,4,Terraced Duplexes,Ikeja,Lagos,110000000,110000000,110000000,18.5159909328476,14,10,1.25,1.25,1,Has parking,Prime commercial hub,4
4,4,5,8,Detached Duplex,Lekki,Lagos,65000000,65000000,65000000,17.989897843244528,13,9,1,1.25,2,Has parking,Prime commercial hub,3
4,4,5,4,Semi Detached Bungalow,Lekki,Lagos,38500000,38500000,38500000,17.46616882523204,13,9,1,1.25,1,Has parking,Prime commercial hub,2
4,4,5,2,Detached Duplex,Ajah,Lagos,75000000,75000000,75000000,18.132998684833918,13,9,1,1.25,0.5,Has parking,Prime commercial hub,3
5,5,6,4,Detached Duplex,Ikoyi,Lagos,650000000,650000000,650000000,20.29248292239242,16,11,1,1.2,0.8,Has parking,Prime commercial hub,5
4,4,5,5,Detached Duplex,Lekki,Lagos,100000000,100000000,100000000,18.420680753952364,13,9,1,1.25,1.25,Has parking,Prime commercial hub,4
5,5,6,2,Detached Duplex,Lekki,Lagos,115000000,115000000,115000000,18.560442695023177,16,11,1,1.2,0.4,Has parking,Prime commercial hub,4
5,5,6,4,Detached Duplex,Lekki,Lagos,190000000,190000000,190000000,19.06253463538792,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,5,6,4,Detached Duplex,Guzape District,Abuja,180000000,180000000,180000000,19.00846741441004,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
4,5,5,4,Terraced Duplexes,Lekki,Lagos,75000000,75000000,75000000,18.132998684833918,14,10,1.25,1.25,1,Has parking,Prime commercial hub,3
4,4,5,5,Terraced Duplexes,Ajah,Lagos,32000000,32000000,32000000,17.281246492014,13,9,1,1.25,1.25,Has parking,Prime commercial hub,1
4,5,5,4,Block Of Flats,Owerri West,Imo,150000000,150000000,150000000,18.826145858727198,14,10,1.25,1.25,1,Has parking,Emerging market,4
5,5,6,8,Detached Bungalow,Ojodu,Lagos,60000000,60000000,60000000,17.909855136853043,16,11,1,1.2,1.6,Has parking,Prime commercial hub,2
4,4,5,4,Semi Detached Duplex,Ikoyi,Lagos,450000000,450000000,450000000,19.92475814295086,13,9,1,1.25,1,Has parking,Prime commercial hub,5
5,5,6,9,Detached Duplex,Sango Ota,Ogun,35000000,35000000,35000000,17.370858648025116,16,11,1,1.2,1.8,Has parking,Major growth corridor,2
5,6,6,4,Detached Duplex,Katampe,Abuja,420000000,420000000,420000000,19.85576527162264,17,12,1.2,1.2,0.8,Has parking,Prime commercial hub,5
2,2,2,2,Block Of Flats,Ibafo,Ogun,5000000,5000000,5000000,15.424948670398354,6,4,1,1,1,Has parking,Major growth corridor,1
5,5,6,5,Detached Duplex,Ikeja,Lagos,125000000,125000000,125000000,18.643824303266577,16,11,1,1.2,1,Has parking,Prime commercial hub,4
5,6,7,6,Detached Duplex,Lekki,Lagos,110000000,110000000,110000000,18.5159909328476,18,13,1.2,1.4,1.2,Has parking,Prime commercial hub,4
5,5,5,8,Detached Duplex,Isolo,Lagos,52000000,52000000,52000000,17.76675429577647,15,10,1,1,1.6,Has parking,Prime commercial hub,2
3,5,5,4,Block Of Flats,Lekki,Lagos,850000000,850000000,850000000,20.560746908625106,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Prime commercial hub,5
4,4,4,4,Semi Detached Duplex,Magodo,Lagos,75000000,75000000,75000000,18.132998684833918,12,8,1,1,1,Has parking,Prime commercial hub,3
3,5,4,4,Detached Duplex,Ikeja,Lagos,130000000,130000000,130000000,18.683045016112164,12,9,1.6666666666666667,1.3333333333333333,1.3333333333333333,Has parking,Prime commercial hub,4
1,4,4,4,Detached Duplex,Surulere,Lagos,50000000,50000000,50000000,17.72753358339242,9,8,4,4,4,Has parking,Prime commercial hub,2
3,3,4,2,Block Of Flats,Ikoyi,Lagos,190000000,190000000,190000000,19.06253463538792,10,7,1,1.3333333333333333,0.6666666666666666,Has parking,Prime commercial hub,4
5,5,6,4,Detached Duplex,Lekki,Lagos,125000000,125000000,125000000,18.643824303266577,16,11,1,1.2,0.8,Has parking,Prime commercial hub,4
5,5,6,3,Detached Duplex,Lekki,Lagos,120000000,120000000,120000000,18.603002309079653,16,11,1,1.2,0.6,Has parking,Prime commercial hub,4
5,5,6,4,Detached Duplex,Ajah,Lagos,60000000,60000000,60000000,17.909855136853043,16,11,1,1.2,0.8,Has parking,Prime commercial hub,2
4,4,5,4,Detached Duplex,Isolo,Lagos,55000000,55000000,55000000,17.822843761378564,13,9,1,1.25,1,Has parking,Prime commercial hub,2
3,3,4,4,Detached Bungalow,Mowe Ofada,Ogun,16000000,16000000,16000000,16.588099342704055,10,7,1,1.3333333333333333,1.3333333333333333,Has parking,Major growth corridor,1
3,5,5,4,Block Of Flats,Obio-Akpor,Rivers,100000000,100000000,100000000,18.420680753952364,13,10,1.6666666666666667,1.6666666666666667,1.3333333333333333,Has parking,Major growth corridor,4
